-117.39896,47.66694,0
-117.39906,47.66694,0
-117.39913,47.66694,0
-117.39921,47.66693,0
-117.39936,47.66692,0
-117.3994,47.66691,0
-117.39951,47.66689,0
-117.39962,47.66687,0
-117.39965,47.66686,0
-117.39967,47.66685,0
-117.39972,47.6668,0
-117.3998,47.66676,0
-117.3999,47.66675,0
-117.4001,47.66675,0
-117.40054,47.66675,0
-117.40083,47.66676,0
-117.40099,47.6668,0
-117.40102,47.66685,0
-117.40101,47.66694,0
-117.40158,47.66695,0
-117.40158,47.66685,0
-117.40174,47.66684,0
